"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"maddisorbet","2020-04-19 19:36","0","0","shut up did i ask you??? no i dont think i did x 😠","","","","1252063525238910980","https://twitter.com/maddisorbet/status/1252063525238910980","😠"
"bangtanshadow","2020-04-19 19:36","0","0","I am not a sinnamon roll that's just slander 😠 pic.twitter.com/I3SXGOWu7y","","","","1252063521673789446","https://twitter.com/bangtanshadow/status/1252063521673789446","😠"
"3ravvcha","2020-04-19 19:36","0","1","Yes 😠 but omg hi thanks for replying back ily 😠","","","","1252063519895240705","https://twitter.com/3ravvcha/status/1252063519895240705","😠 😙"
"emoggukks","2020-04-19 19:36","0","1","apple 😠","","","","1252063490480668674","https://twitter.com/emoggukks/status/1252063490480668674","😠"
"princessdior18","2020-04-19 19:36","0","0","be nice😠","","","","1252063475184160768","https://twitter.com/princessdior18/status/1252063475184160768","😠"
"thatJKstan","2020-04-19 19:36","0","0","ARE YOU KIDDING ME KAT, NO. WHO TOLD YOU YOURE ANNOYING, IMMA THROW HANDS. WHO SAID IT TO HER???? 😠😠😠😠","","","","1252063448760029184","https://twitter.com/thatJKstan/status/1252063448760029184","😠 😠 😠 😠"
"jimanhi","2020-04-19 19:35","0","0","no shipment to the ph i’m 😠😠😠","","","","1252063431433220096","https://twitter.com/jimanhi/status/1252063431433220096","😠 😔 😭"
"kusmogx","2020-04-19 19:35","0","0","I was thinking that too!","","","","1252063430527287296","https://twitter.com/kusmogx/status/1252063430527287296",""
"muhbagase","2020-04-19 19:35","0","0","thankyou koheeen😠😠","","","","1252063414739808257","https://twitter.com/muhbagase/status/1252063414739808257","😠 🙏🏻"
"soownyoung","2020-04-19 19:35","0","0","What important things that you need in the morning?  » Coffee and I 😳 !    Good morning, big pie 😳  How do you feel today?  I hope you've fully recovered, so you can keep doing your best~  But, don't push yourself, kay?! 😳  Fighting! 😳    I love you, @JonahdeMarais.pic.twitter.com/37dYGZowN4","","@JonahdeMarais","","1252063397459267585","https://twitter.com/soownyoung/status/1252063397459267585","😳 ❤️ 😠 💓"
"GlobalMafiaCapo","2020-04-19 19:35","0","0","PIGGY don't just beat on Niggas... #fuck12😠 😠 #hoodjournalist 😠 https://www.instagram.com/p/B_L6U-_gjxB79UYNLm9oMo8I1TQpKnNgc7V_E80/?igshid=9sl0dqxy45iz …","","","#fuck12 #hoodjournalist","1252063395261698049","https://twitter.com/GlobalMafiaCapo/status/1252063395261698049","😠 🤬 🌍"
"Michele52038251","2020-04-19 19:35","0","0","Remember Mitt, USA?? He LITERALLY saved the 2002 Olympics. But what could he POSSIBLY have to offer a man who can bankrupt a CASINO??? So disgusted with the @GOP ! 😠😠😠 https://twitter.com/sltrib/status/1252060147712774144 …","","@GOP","","1252063393080438784","https://twitter.com/Michele52038251/status/1252063393080438784","😠 😠 😠"
"IBiteFiercely","2020-04-19 19:35","1","5","If this were a bunch of black men with guns they would've been shot.. all of them 😠 https://twitter.com/kylegriffin1/status/1250846426717761536 …","","","","1252063388160741376","https://twitter.com/IBiteFiercely/status/1252063388160741376","😠"
"ranjan_capt","2020-04-19 19:35","0","0","@sardesairajdeep, @RanaAyyub, @Javedakhtarjadu, @PMOIndia Now the leftist lot will consume fevicol😠😠😠","","@sardesairajdeep @RanaAyyub @Javedakhtarjadu @PMOIndia","","1252063384452939777","https://twitter.com/ranjan_capt/status/1252063384452939777","😠 😠 😠"
"AghastFurious","2020-04-19 19:35","0","0","Makes me wanna hurl...","","","","1252063369047109637","https://twitter.com/AghastFurious/status/1252063369047109637",""
"vivekthakur36","2020-04-19 19:35","0","0","And kindly take action on yours sp  and dsp also 😠😠😠","","","","1252063367143063553","https://twitter.com/vivekthakur36/status/1252063367143063553","😠 😠 😠"
"minnietaegguk","2020-04-19 19:35","0","0","i- UR NOT DUMB STOPPIT 😠😠","","","","1252063361296142336","https://twitter.com/minnietaegguk/status/1252063361296142336","😠 💞"
"weckywosexox","2020-04-19 19:35","0","1","i can’t😠","","","","1252063361153589248","https://twitter.com/weckywosexox/status/1252063361153589248","😠"
"mikey_faulds","2020-04-19 19:35","0","0","You Are ""Nancy"" ‼️  Go Back to Your ""Freezer"" & Shut the Door ‼️‼️ https://twitter.com/Q_WorldOrder17/status/1250812241382965248 …","","","","1252063347903565824","https://twitter.com/mikey_faulds/status/1252063347903565824","‼️ ‼️ 😠"
"kusmogx","2020-04-19 19:35","0","0","""Depends on how fuckin bad the headache is!"" 😂","","","","1252063321970356224","https://twitter.com/kusmogx/status/1252063321970356224","😂"
"AmethystChew1","2020-04-19 19:35","0","0","double standard! he broke MCO and had close contacts with MULTIPLE people from different households and get away with just an apology, compared to other people whom the police caught and fined just for TWO people together even in the same household 😠😠😠","","","","1252063279796518912","https://twitter.com/AmethystChew1/status/1252063279796518912","😠 😠 😠"
"AghastFurious","2020-04-19 19:35","0","1","I really hate when I try to use gifs and suddenly the whole planet stops spinning on its axis.","","","","1252063275870679041","https://twitter.com/AghastFurious/status/1252063275870679041",""
"littlestgremlin","2020-04-19 19:35","1","0","Does she think people have $5 in a pandemic? Yeah let me waste donations people make so I can get food while I wait to hear about benefits on fucking Twitch subs 😠","","","","1252063266702049281","https://twitter.com/littlestgremlin/status/1252063266702049281","😠"
"CypressMoss","2020-04-19 19:35","0","0","Molly getting her ass smacked by an Asian guy? Degrading our BLACK queen on premium cable?!?!? Is this what Issa using her pen game on?!?!? 😠 #InsecureHBO😠pic.twitter.com/W8t1aLyrHo","","","#InsecureHBO","1252063256035942403","https://twitter.com/CypressMoss/status/1252063256035942403","😠 "
"hornofafrica251","2020-04-19 19:35","0","0","So much for tangibles in 2020 . 😠😠😠😠","","","","1252063217456762881","https://twitter.com/hornofafrica251/status/1252063217456762881","😠 😠 😠 😠"
"trapjesuslives","2020-04-19 19:34","0","0","When Trump gets re-expected yah gonna be big mad 😠 or very big mad 😠","","","","1252063167351578625","https://twitter.com/trapjesuslives/status/1252063167351578625","😠 😡"
"brighlwt","2020-04-19 19:34","0","0","liv how could you😠","","","","1252063156001746945","https://twitter.com/brighlwt/status/1252063156001746945","😠"
"lunaricist","2020-04-19 19:34","0","0","FINE 😠😠","","","","1252063118718455808","https://twitter.com/lunaricist/status/1252063118718455808","😠 😣"
"coffetude","2020-04-19 19:34","0","0","Villanelle went from 😠 to 😠 real quick","","","","1252063117103689728","https://twitter.com/coffetude/status/1252063117103689728","😠 🥺"
"SaurabhW83","2020-04-19 19:34","1","0","There must be some regulatory to control such non sense.  And rules should be equal for all human beings despite of any community.  If not followed, we should boycott such newspapers 😠","","","","1252063058190635008","https://twitter.com/SaurabhW83/status/1252063058190635008","😠"
"robin_shanda","2020-04-19 19:34","0","0","No money yet man I hope it gets automatically deposited I dont want to see his name on my check...its not his money 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️","","","","1252063023944142849","https://twitter.com/robin_shanda/status/1252063023944142849","🤦‍♀️ 🤷‍♀️ 😠 😡 🤬 🤨 🤔"
"CarolMarks_","2020-04-19 19:34","0","0","ARGH 😠😠😠","","","","1252063006604787715","https://twitter.com/CarolMarks_/status/1252063006604787715","😠 😠 😠"
"KOOCHOCOLATITO","2020-04-19 19:34","0","1","...... people change 😠","","","","1252062975881437186","https://twitter.com/KOOCHOCOLATITO/status/1252062975881437186","😠"
"BTS_Mjsluvz","2020-04-19 19:33","0","0","😠imma fight bro if I get NOTHING imma FIIIIGHt","","","","1252062913508106240","https://twitter.com/BTS_Mjsluvz/status/1252062913508106240","😠"
"CorporalTerry","2020-04-19 19:33","0","0","You take that back milkbag it’s only our leaders who are like that 😠😠","","","","1252062910421045248","https://twitter.com/CorporalTerry/status/1252062910421045248","😠 😂"
"bracariii","2020-04-19 19:33","0","0","No ym subunit in the md 😠","","","","1252062871309213697","https://twitter.com/bracariii/status/1252062871309213697","😠"
"Aslamra57508301","2020-04-19 19:33","0","0","Mt suno😠😠😠","","","","1252062836739563520","https://twitter.com/Aslamra57508301/status/1252062836739563520","😠 😝 😝"
"PropheTessMeW","2020-04-19 19:33","0","0","Goes to show, if someone is not ""valuable"" to the tRump regime, they are screwed. 😠","","","","1252062817026482178","https://twitter.com/PropheTessMeW/status/1252062817026482178","😠"
"marujarojasdem","2020-04-19 19:33","0","0","Terrible!!!😠😠","","","","1252062800370950144","https://twitter.com/marujarojasdem/status/1252062800370950144","😠 👎"
"Kkc222S","2020-04-19 19:33","0","1","╔═════════════════╗  ║      #पालघर_के_गुनहगार  ╚═════════════════╝                      \ (•◡•) /                        \ 😠/                          -- --                          |    |          Copy Paste & Retweet","","","#प","1252062786865094663","https://twitter.com/Kkc222S/status/1252062786865094663","😠"
"badmadlion","2020-04-19 19:33","0","0","You’re A Dummy bItch 🚬🚬. You will never know shit! Don’t nobody want you don’t nobody need you","","","","1252062723090927616","https://twitter.com/badmadlion/status/1252062723090927616","🚬 😠"
"Ashikazim","2020-04-19 19:32","0","1","one time i had a serious injury and had to be taken to the hospital but i told em “NO ion wanna go 😠😠”   they said ashik u’re bleeding from ur head u have to  told em “ nah they’re gonna cut my bracelets off if i go 😠” so told em to take me to 14 and i’ll smoke it off LMAO","","","","1252062654060998656","https://twitter.com/Ashikazim/status/1252062654060998656","😠 😤 🥺"
"peachyr0ses","2020-04-19 19:32","0","0","Ikr 😠😠cant handle this cuteness ugh- https://twitter.com/wmmapbot/status/1251890969093398528 …pic.twitter.com/iDeVWYE52m","","","","1252062634356011008","https://twitter.com/peachyr0ses/status/1252062634356011008","😠 😢"
"mikey_faulds","2020-04-19 19:32","0","0","Go to Hell !!  I'd Pay💰 them to ""UN SEAT YOU  OLD LADY"" 💰💰 https://twitter.com/Jali_Cat/status/1251882743169941504 …","","","","1252062620321890304","https://twitter.com/mikey_faulds/status/1252062620321890304","💰 ‼️ 😠"
"kardeegan","2020-04-19 19:32","0","0","What’s going on with Asian Bae?? 😠#insecurehbo😠","","","#insecurehbo","1252062605411311621","https://twitter.com/kardeegan/status/1252062605411311621","😠 "
"wr_amlc","2020-04-19 19:32","0","0","I wish I hadn't seen the video. It will haunt me forever. It is..😠 https://twitter.com/ARanganathan72/status/1251976951478263808 …","","","","1252062597022703616","https://twitter.com/wr_amlc/status/1252062597022703616","😠"
"shanks_susanna","2020-04-19 19:32","0","0","Still, as of right now 😠😠😠😠😠 pic.twitter.com/FRX4QKcQW4","","","","1252062562444652544","https://twitter.com/shanks_susanna/status/1252062562444652544","😠 😠 😠 😠 😠"
"MColeen75","2020-04-19 19:32","0","0","Absolutely not. He shouldn’t even be admitted to a hospital 😠","","","","1252062557428277248","https://twitter.com/MColeen75/status/1252062557428277248","😠"
"Talk_2Abby","2020-04-19 19:32","0","1","Yeap! That idiot made it worse 😠","","","","1252062541611708426","https://twitter.com/Talk_2Abby/status/1252062541611708426","😠"
"luvsyooki","2020-04-19 19:32","0","0","okay but fr, imagine a femdom and male sub concept. woooooow why i never seen this on rp world 😠","","","","1252062536129671170","https://twitter.com/luvsyooki/status/1252062536129671170","😠"
"MayankPatel1193","2020-04-19 19:32","0","0","@Dev_Fadnavis is no saintpic.twitter.com/2oFQ19j7Gr","","@Dev_Fadnavis","","1252062496015503360","https://twitter.com/MayankPatel1193/status/1252062496015503360",""
"kusmogx","2020-04-19 19:32","0","0","Ah the injury....","","","","1252062494241230848","https://twitter.com/kusmogx/status/1252062494241230848",""
"thehanbinic","2020-04-19 19:32","0","0","Hanbin has all the right to be a baby here, I can't say the same irl. 😠 https://twitter.com/runsoftbin/status/1251991669370544128 …","","","","1252062493645529089","https://twitter.com/thehanbinic/status/1252062493645529089","😠"
"fateenkim","2020-04-19 19:32","0","0","Ni project management ke lesson ajar rapping sia totally keeping up sia nabei😠","","","","1252062447139041280","https://twitter.com/fateenkim/status/1252062447139041280","😠"
"Ahmad__saeed","2020-04-19 19:32","0","2","Am I the only one who thinks Rachel Green is a manipulative bitch ?😠","","","","1252062440763854848","https://twitter.com/Ahmad__saeed/status/1252062440763854848","😠"
"MayankPatel1193","2020-04-19 19:32","0","0","even Killers look relaxed, they have this strange confidence that police won't touch them..","","","","1252062430588473349","https://twitter.com/MayankPatel1193/status/1252062430588473349",""
